START_TIMER
ADD_BACK,17.6334,40.9169
ADD_BACK,48.9358,142.446
ADD_BACK,-24.6719,87.9961
ADD_BACK,25.1942,-32.4564
ADD_BACK,-65.6098,-26.9708
ADD_BACK,51.8716,98.9895
ADD_BACK,36.4771,-161.813
ADD_BACK,17.6299,-64.0106
ADD_BACK,-38.8678,-86.2327
ADD_BACK,-68.2289,-6.3132
ADD_BACK,14.2662,177.004
ADD_BACK,-6.0259,-10.9222
ADD_BACK,65.219,-137.971
ADD_BACK,-49.1058,4.2648
ADD_BACK,-44.411,69.437
ADD_BACK,-23.8899,93.3548
ADD_BACK,-66.5916,-25.1244
ADD_BACK,16.7376,71.6308
ADD_BACK,-50.5374,-16.4463
ADD_BACK,8.2082,69.6541
ADD_BACK,65.4639,-41.7296
ADD_BACK,27.2306,173.239
ADD_BACK,35.6924,172.627
ADD_BACK,47.5573,-122.349
ADD_BACK,60.9161,96.2355
ADD_BACK,-14.4426,-108.795
ADD_BACK,-19.3059,-55.6034
ADD_BACK,57.0191,-172.866
ADD_BACK,-42.2247,123.495
ADD_BACK,79.9758,-78.1412
ADD_BACK,16.7506,-109.359
ADD_BACK,-89.7409,-137.834
ADD_BACK,-30.2376,-162.845
ADD_BACK,-34.5959,-177.565
ADD_BACK,-33.0626,40.4596
ADD_BACK,78.3199,48.4484
ADD_BACK,-35.9947,19.6418
ADD_BACK,-29.6212,-52.9533
ADD_BACK,43.4648,-16.2193
ADD_BACK,0.6617,-46.0486
ADD_BACK,-33.1065,-8.94
ADD_BACK,49.1556,-61.9697
ADD_BACK,-61.4156,29.4989
ADD_BACK,45.0485,33.4343
ADD_BACK,57.9314,-36.2552
ADD_BACK,48.6618,-119.02
ADD_BACK,71.9589,98.8009
ADD_BACK,42.3622,-1.7708
ADD_BACK,-30.181,-42.2042
ADD_BACK,-74.7112,-103.849
ADD_BACK,24.4272,75.0328
ADD_BACK,-7.5114,-24.1567
ADD_BACK,72.3844,156.188
ADD_BACK,-27.1349,121.57
ADD_BACK,-53.2108,89.5075
ADD_BACK,-9.749,-56.3131
ADD_BACK,18.3401,-110.475
ADD_BACK,52.0585,-117.972
ADD_BACK,16.8617,177.983
ADD_BACK,-60.7846,-18.2811
ADD_BACK,-80.7632,72.1425
ADD_BACK,-75.3451,61.9512
ADD_BACK,-29.8282,-26.3861
ADD_BACK,-10.4004,-52.7471
ADD_BACK,67.9866,169.019
ADD_BACK,-32.9584,26.6105
ADD_BACK,-7.7545,-5.1886
ADD_BACK,86.0671,-153.774
ADD_BACK,-34.8815,73.0912
ADD_BACK,-57.9055,173.776
ADD_BACK,28.3646,82.0481
ADD_BACK,66.0222,109.216
ADD_BACK,20.1173,-153.796
ADD_BACK,-77.3561,153.002
ADD_BACK,80.4745,-50.6814
ADD_BACK,64.8022,-171.598
ADD_BACK,-84.2042,11.0202
ADD_BACK,-72.5586,134.582
ADD_BACK,44.4372,179.183
ADD_BACK,17.8297,138.818
ADD_BACK,-39.8237,-31.2808
ADD_BACK,-47.152,-126.237
ADD_BACK,49.0527,-74.8457
ADD_BACK,-46.0028,-78.5819
ADD_BACK,-17.2495,53.2725
ADD_BACK,-57.9858,122.129
ADD_BACK,70.9187,-99.7587
ADD_BACK,-39.083,55.0833
ADD_BACK,-69.1104,167.728
ADD_BACK,50.3694,-4.8376
ADD_BACK,55.6576,-85.7342
ADD_BACK,1.2466,178.259
ADD_BACK,14.1018,-155.888
ADD_BACK,10.8087,-79.8074
ADD_BACK,-12.783,-24.0424
ADD_BACK,73.2758,144.511
ADD_BACK,76.9565,67.9577
ADD_BACK,15.5627,49.1928
ADD_BACK,-9.3098,22.0123
ADD_BACK,47.3261,-64.7475
ADD_BACK,70.6202,16.503
ADD_BACK,-58.9229,111.555
ADD_BACK,10.979,-15.9812
ADD_BACK,-9.9149,122.383
ADD_BACK,-16.1042,118.837
ADD_BACK,47.12,-41.3561
ADD_BACK,70.9357,-15.3523
ADD_BACK,-36.5113,-178.715
ADD_BACK,18.2993,-155.06
ADD_BACK,61.8704,55.2356
ADD_BACK,-79.1177,-94.9444
ADD_BACK,-83.0643,66.3357
ADD_BACK,-38.6131,21.2896
ADD_BACK,7.0112,-62.1304
ADD_BACK,11.4423,-170.577
ADD_BACK,-10.1068,156.986
ADD_BACK,-47.6416,34.6654
ADD_BACK,-52.5631,32.2963
ADD_BACK,53.0911,-64.9933
ADD_BACK,85.2938,-116.786
ADD_BACK,-58.7259,-164.854
ADD_BACK,71.787,6.1934
ADD_BACK,13.385,-61.7721
ADD_BACK,43.2734,17.6534
ADD_BACK,-76.9824,-34.3038
ADD_BACK,-48.97,-166.336
ADD_BACK,-74.6858,122.761
ADD_BACK,-5.7322,132.844
ADD_BACK,-16.996,133.088
ADD_BACK,-51.939,117.493
ADD_BACK,5.3169,-108.996
ADD_BACK,-24.091,-122.741
ADD_BACK,-64.0647,54.8651
ADD_BACK,-5.8742,155.876
ADD_BACK,-44.4736,121.85
ADD_BACK,-74.9392,-47.4003
ADD_BACK,-53.4439,127.647
ADD_BACK,-60.876,-86.0826
ADD_BACK,47.0215,-136.179
ADD_BACK,-5.4399,172.576
ADD_BACK,58.8027,-55.9925
ADD_BACK,-71.503,-12.6153
ADD_BACK,53.1221,163.571
ADD_BACK,-79.7829,-50.176
ADD_BACK,72.7619,-146.241
ADD_BACK,48.9232,-149.48
ADD_BACK,9.0303,82.1098
ADD_BACK,-5.6352,-88.2136
ADD_BACK,5.1545,92.7546
ADD_BACK,59.5262,59.3985
ADD_BACK,14.2865,0.3245
ADD_BACK,-31.213,61.8323
ADD_BACK,82.7152,67.857
ADD_BACK,-68.2897,-156.647
ADD_BACK,59.4015,-14.9972
ADD_BACK,57.2088,-116.736
ADD_BACK,-86.4951,-178.841
ADD_BACK,-21.794,161.176
ADD_BACK,-81.5854,150.795
ADD_BACK,-79.438,-151.293
ADD_BACK,-6.1965,6.5185
ADD_BACK,43.5629,-115.425
ADD_BACK,29.2257,106.494
ADD_BACK,8.2726,31.1025
ADD_BACK,-48.7451,-43.1416
ADD_BACK,54.3342,-24.2087
ADD_BACK,-33.8052,52.0426
ADD_BACK,-16.5571,-175.329
ADD_BACK,22.9375,33.6565
ADD_BACK,66.9141,34.5994
ADD_BACK,82.3936,58.0482
ADD_BACK,45.1131,50.7841
ADD_BACK,-58.7363,46.969
ADD_BACK,-7.8366,-86.9647
ADD_BACK,42.4008,-117.777
ADD_BACK,13.6634,-156.574
ADD_BACK,54.2317,73.7109
ADD_BACK,-49.892,-101.314
ADD_BACK,-54.8639,-35.8097
ADD_BACK,33.6909,-37.6439
ADD_BACK,18.1282,153.067
ADD_BACK,-87.3077,51.9369
ADD_BACK,9.9008,119.397
ADD_BACK,75.9781,44.2392
ADD_BACK,23.6698,9.2722
ADD_BACK,47.641,-38.3766
ADD_BACK,-28.6041,-166.849
ADD_BACK,7.8869,-121.53
ADD_BACK,74.5117,-164.544
ADD_BACK,60.3039,152.929
ADD_BACK,64.6085,10.4484
ADD_BACK,10.9815,-148.346
ADD_BACK,-30.289,158.307
ADD_BACK,-52.1868,-103.131
ADD_BACK,18.2941,130.172
ADD_BACK,-61.4816,118.72
ADD_BACK,-4.8026,171.133
ADD_BACK,-36.5705,-51.9175
ADD_BACK,59.865,-101.669
ADD_BACK,-83.992,-143.775
ADD_BACK,-1.3321,124.942
ADD_BACK,-83.3184,136.773
ADD_BACK,17.7681,-15.866
ADD_BACK,-8.8338,141.606
ADD_BACK,-14.2098,173.712
ADD_BACK,75.1762,163.753
ADD_BACK,-61.0682,22.1907
ADD_BACK,-8.8988,76.663
ADD_BACK,79.4084,-23.771
ADD_BACK,26.9152,154.535
ADD_BACK,-21.2509,-147.487
ADD_BACK,-30.2042,62.9704
ADD_BACK,62.5269,99.8238
ADD_BACK,-71.9134,-160.75
ADD_BACK,46.7462,173.216
ADD_BACK,-23.1608,-102.608
ADD_BACK,28.6602,27.4098
ADD_BACK,42.46,-101.92
ADD_BACK,18.3882,0.8315
ADD_BACK,32.9567,-163.16
ADD_BACK,7.5828,-8.3184
ADD_BACK,39.6925,118.023
ADD_BACK,50.956,-152.484
ADD_BACK,65.0792,-138.825
ADD_BACK,16.8714,126.119
ADD_BACK,88.7663,135.452
ADD_BACK,25.5615,-171.677
ADD_BACK,-84.0536,-62.1038
ADD_BACK,14.2549,9.033
ADD_BACK,0.4333,65.091
ADD_BACK,46.8337,18.2393
ADD_BACK,24.8164,91.9949
ADD_BACK,75.3337,104.634
ADD_BACK,-45.003,-131.943
ADD_BACK,-24.0848,-166.135
ADD_BACK,66.3826,136.757
ADD_BACK,-29.0826,-80.9057
ADD_BACK,51.0289,-40.4435
ADD_BACK,-64.3784,-49.8385
